33;808187;"oxid stress;kidney diseas;inflamm mediat;male;antiinflammatori agent;anim;diseas model anim;rat spraguedawley;capsaicin;methotrex;kidney;antioxid"
34;226455;"ligand;lipid;anim;atorvastatin calcium;endotheli cell;curcumin;intercellular adhes molecule;antiatherosclerosi;combin therapi;medicin gener;atherosclerosi;interleukin;target codeliveri;particl size;cell surviv;eselectin;sele protein human;chemokin ccl;apolipoprotein e;antiatherosclerosi;drug synerg;curcumin;target codeliveri;static electr;mice knockout;liposom;cell death;inflamm;r;atorvastatin calcium;atorvastatin;human;combin therapi"
37;749932;"vaccin inactiv;adult;infant;postexposur prophylaxi;immun;preexposur prophylaxi;immun schedul;center diseas control prevent;hepat;hepat vaccin;unit state;child;immunoglobulin;adolesc;advisori committe;travel;young adult;human;child preschool"
43;348790;"biodivers;phylogeni;lysimachiea;diversif rate;phylogeni;speci rich;phylogeographi;primulacea;asia eastern;biogeographi"
45;810101;"life scienc;plant physiolog;rhizospher respir;soil scienc conserv;nitrogen deposit;soil respir compon;heterotroph respir;ecolog;plant scienc;biomed life scienc"
46;27945;"diseas outbreak;adult;middl age;coronaviru infect;male;femal;pneumonia viral;popul surveil;singapor;human;covid"
47;689494;"metabol reprogram;dna;cell prolifer;cell divis;ustilago maydi;cell differenti;gene express regul plant;cell differenti;plant tumor;plant leav;chloroplast;cell wall;maiz zea may;fungal protein;cell shape;ustilago;endoredupl;effector;tumour format;cell type specif;zea may;laser captur microdissect"
48;548866;"neoplasm tumor oncolog includ cancer carcinogen;radium;rc;metastat prostat cancer;predict marker outcom;realworld"
52;487701;"spectral reflect;color;conflict select;pollen theft;pollen;subalpin commun;color differ;pollen color;princip compon analysi;pigment;phylogeni;speci specif;flower;flower color;linear model"
58;700435;"multikinas inhibitor;repurpos;neoplasm tumor oncolog includ cancer carcinogen;ponatinib;ponatinib;rc;cancer treatment;multikinas inhibitor"
61;147220;"research personnel;commun;biolog gener;qh;stakehold particip;human"
68;991935;"sex factor;career choic;male;medicin;femal;school medic;scienc;career mobil;physician women;physician;human;survey questionnair"
71;943932;"rl;breast cancer;cdk inhibitor;ribociclib;dermatolog;vitiligo;vitiligolik;skin advers event;cdk inhibitor"
77;772434;"quantum field;quantum machin;grqc;quantph;quantum thermodynam;fluctuat relat;gravit wave"
78;476151;"unit kingdom;social welfar;social support;state medicin;human;primari health care"
80;227698;"british;australia;coloni;social scienc;sc;archaeolog;urban archaeolog"
82;206621;"burnout profession;nurs staff hospit;job satisfact;male;medicin;femal;commun;scienc;human"
91;54041;"minor group;unit kingdom;ethnic;medicin;scienc;qualit research;postacut covid syndrom;human;covid"
92;78106;"collagen type iv;oxygen consumpt;extracellular matrix;energi metabol;alarmin;microspher;oligopeptid;nitric oxid;arginylglycylaspart acid;apoptosi;islet langerhan;prolylaspartylserylglycylarginin;cell immobil;necrosi;cytokin;apoptosi;cytokin;algin capsul;islet;laminin;cell death;tissu surviv;human;extracellular matrix;necrosi"
94;776101;"social epistemolog;sc;pool;consensu;philosophi;imprecis probabl;aggreg;logic"
96;425417;"statist;triticum aestivum;proteom;latematur alphaamylas;triticum;alphaamylas;bottomup shotgun proteom;data mine;largescal highthroughput workflow;big data;starch;lma;lcmsm;uridin diphosph;commun resourc;seed;circo plot"
101;101702;"soil;ecosystem;nitrogen;carbon isotop;rao q;function trait;varianc partit;tree;land use;tropic climat;biodivers;carbon;nitrogen isotop;malaysia;plant leav;function divers;borneo;forest;anthropogen disturb;tropic rainforest"
102;595065;"prognosi;hospit;medicin;stroke;scienc;human;risk factor;covid"
104;257931;"econom develop;manag;systemat literatur analysi;l;econom growth;industri organ;microeconom;formal inform institut;o;busi manag;m;o;institut approach;b;entrepreneurship"
