113;880547;"troponin;polychlorin dibenzodioxin;antioxid;oxid;myocardium;tetrachlorodibenzopdioxin tcdd;quercetin;biomark;oxid stress;male;anim;rat wistar;heart;bodi weight;oxid stress;lipid"
96;740648;"triticum aestivum;starch;lma;lcmsm;triticum;latematur alphaamylas;data mine;proteom;seed;commun resourc;bottomup shotgun proteom;largescal highthroughput workflow;uridin diphosph;alphaamylas;statist;big data;circo plot"
315;866309;"bf;thai;hf;psycholog;industri psycholog;obsess compuls disord;thai;accommod;famili"
106;995057;"gene flow;heatshock respons;quantit trait loci;gene express;chlorophyl;anthozoa;coral bleach;adapt;climat chang;symbiosi;anim;polymorph singl nucleotid"
189;773988;"antineoplast agent phytogen;molecular dock;cell prolifer;glomerulonephr;tablet;human;shenyankangfu tablet;machin learn;drug chines herbal;glomerulonephr;network pharmacolog;oxid stress;machin learn;molecular dock simul;medicin chines tradit"
123;5269;"longitudin studi;femal;kidney;creatinin;age distribut;cystatin c;human;biomark;renal;glomerular filtrat rate;kidney function test;age;biostatist;age;age;middl age;independ live;crosssect studi;age;renal insuffici chronic;risk factor;epidemiolog chronic diseas;male"
37;93311;"hepat;center diseas control prevent;adolesc;child preschool;adult;infant;advisori committe;human;immun;vaccin inactiv;immun schedul;child;immunoglobulin;postexposur prophylaxi;hepat vaccin;unit state;preexposur prophylaxi;travel;young adult"
130;532158;"herg;neoplasm protein;rna neoplasm;voltageg potassium channel;breast cancer;cell prolifer;breast neoplasm;femal;gene express regul neoplast;human;mcf cell;membran potenti;mirn microrna human;microrna;kcnh protein human;mir p;microrna;erg potassium channel"
12;732138;"biolog evolut;locomot;fossil;skeleton;behavior anim;adapt biolog;anim;mammal"
271;272845;"corpor green;new environment paradigm nep;stage conscious;busi manag gener;busi ethic;manag;development psycholog;philosophi;organiz citizenship behavior environ ocb;ethic;qualiti life research;educ;person environment belief"
231;649583;"adult;sexual harass;young adult;human;veteran;militari personnel;medicin;scienc"
143;316162;"nuclear factor protein;cell surviv;anim;signal transduct;microrna;phosphatidylinositol kinas;therapeut pharmacolog;human;myocardi infarct;diseas model anim;hek cell;cell cultur;mirn microrna rat;rm;sirtuin;ilf protein rat;hypoxia;apoptosi;sirt protein rat;rat;cell movement;protooncogen protein cakt;rna long noncod"
109;879000;"divers;tropic soil;exchang base;rain forest;edaph gradient;soil phosphoru;abund;arecacea;neotrop"
18;625167;"europ;welfar state;health statu dispar;immigr;social welfar;male;human;socioeconom factor;femal;minor health;health inequ"
303;646043;"nasal secret;eosinophil cation protein;chemokin;allerg rhiniti;cytokin"
3;491958;"pneumonia viral;covid;age factor;coronaviru infect;adolesc;young adult;adult;male;middl age;human;pandem;self report;unit state;health behavior;femal"
397;430207;"r;inform sourc;medicin gener;healthcar profession;multipl sclerosi;qualiti life;internet"
7;582467;"cardiovascular diseas;therapeut pharmacolog;antioxid;rm;polyphenol;clinic trial;cardioton agent;cardiovascular diseas;human;polyphenol;cardioprotect"
327;66195;"microeconom;human geographi;sc;gener trust;social scienc;sociolog gener;qualiti life research;public health;interperson trust;social class;deperson ingroup trust"
305;755234;"chronic insomnia;rc;neurophysiolog neuropsycholog;gut microbiom;qp;random forest;psychiatri;acut insomnia;inflammatori cytokin"
287;828393;"cohort studi;rc;diseas manag;chronic diseas manag;copd assess test;human;qualiti life;copd assess test;diseas respiratori;primari health care;pulmonari diseas chronic obstruct;qualiti life;health statu;health servic util"
490;228427;"physician;survey;finland;human;sick leav;work capac evalu;occup health;survey questionnair;attitud;certif;healthcar;work capac;insur medicin;attitud health personnel"
375;581933;"model theoret;feedback;climat chang;atmospher;soil;soil moistur;weather;vapor pressur deficit;geograph map;drought;compound extrem event;glacecmip;humid"
255;671893;"neoplasm protein;mitochondri protein;protooncogen protein cbcl;anim;cell cultur;scienc;anesthet intraven;reactiv oxygen speci;membran potenti mitochondri;hypoxia;apoptosi;medicin;protect agent;rat;myocyt cardiac;mitochondria;oxid stress;propofol;gene express regul"
23;698091;"rc;nippl tumor distanc;neoplasm tumor oncolog includ cancer carcinogen;breast cancer;nippletumor distanc;predict factor;impair glucos toler;sentinel lymph node metastasi"
15;858623;"biochar;soil scienc conserv;soil buffer capac;phytolith;plant physiolog;ph;plant scienc;biomed life scienc;life scienc;ecolog;si bioavail"
445;688441;"statist;capsid protein;capsid;crystallographi xray;cryoelectron microscopi;viru assembl;cryoelectron microscopi;viral structur protein;bacteriophag;scienc"
78;626911;"unit kingdom;social support;social welfar;state medicin;human;primari health care"
260;229450;"semiloc string;cosmic string;nontopolog defect;hepph;global monopol;astrophco"
94;417568;"sc;social epistemolog;aggreg;imprecis probabl;logic;philosophi;consensu;pool"
344;793865;"pandem;quarantin;coronaviru;r;lockdown;medicin gener;physic distanc;sarscov;genet;human;time factor;covid;epidemiolog model;surviv rate;qh;mobil data"
309;309434;"bacteria;individu;ecolog;anim;microbiolog;estrildid finch;natur conserv;phylogeni;life scienc;microbi ecolog;dna bacteri;bacteri load;skin;finch;microbiota;host specif;biomed life scienc;microbi commun;geoecologynatur process;biodivers;skin microbiom;water qualitywat pollut;rna ribosom;rrna gene amplicon sequenc;sequenc analysi dna"
274;273778;"colletotrichum;dna fungal;cercosporin;gene fungal;perylen;plant diseas;natur product;secondari metabol;malu;fungal protein;cercospora;perylenequinon;multigen famili"
30;795140;"helianthu;plantplant interact;forag;soil;plant root;plant root forag;nutrient;nutrient forag;plant behaviour"
160;909212;"base sequenc;rna messeng;biomedicin gener;neurosci;femal;anim;immunolog;mammari gland anim;splice variant;human;mastiti;biomedicin;nucleotid motif;hek cell;receptor interleukin;altern splice;cancer research;biomed life scienc;dna methyl;cattl;biochemistri gener;exon;cell biolog;enhanc element genet;breed;singl nucleotid polymorph;polymorph singl nucleotid;dna methyl;il r"
61;665617;"commun;research personnel;stakehold particip;qh;human;biolog gener"
61;702057;"commun;human;research personnel;qh;stakehold particip;biolog gener"
433;344322;"commun;electroencephalographi;brain;brain map;braintobrain synchroni;hyperscan;music improvis;brain art;music"
82;92980;"commun;femal;human;job satisfact;nurs staff hospit;burnout profession;male;medicin;scienc"
235;319421;"creactiv protein;renal replac therapi;cardiac intens care unit;length stay;mortal;neutrophil percentagetoalbumin ratio;cardiovascular diseas"
464;988298;"gcomput;longitudin;causal infer;epidemiolog;time scale;gcomput;longitudin;time scale;surviv analysi;medicin public health;causal infer;surviv analysi;medicin"
369;87688;"educ pharmaci;assess;health educ;curriculum;cultur compet;human;curriculum;programmat;healthcar dispar;pharmaceut servic;cultur compet"
316;911727;"german socioeconom panel;microeconom;human geographi;life satisfact;person valueslif prioriti;recip;social scienc;sociolog gener;behaviour choic;public health;qualiti life research"
3;429685;"adult;coronaviru infect;health behavior;pandem;self report;age factor;femal;pneumonia viral;human;covid;middl age;adolesc;unit state;male;young adult"
5;808844;"metformin;hepg;nrf;liver cancer;glycolysi"
451;249723;"infant;femal;human;mother;pregnanc;child"
322;126888;"colon cancer;neoplasm protein;differenti express protein;gene ontolog;femal;mass spectrometri analysi;human;proteom;liver metastat cancer;neoplasm metastasi;male;colon neoplasm;proteinprotein interact;liver neoplasm;databas protein"
350;26075;"nitrogen isotop;nitrogen;nuclear local;magnet reson spectroscopi;n detect;protein conform;nfatc transcript factor;idp;nmr reson assign;nfat;nfatc protein human"
48;467820;"metastat prostat cancer;radium;predict marker outcom;neoplasm tumor oncolog includ cancer carcinogen;rc;realworld"
336;482919;"matrix optic;reciproc;cascad turbul cell;atmospher turbul;tk;abcd matrix;electr engin electron nuclear engin"
392;561783;"chronic pain;psychometr;spinal cord stimul;treatment outcom;pain;leg;patient satisfact treatment;spinal cord stimul;human;outcom assess health care;low pain;composit measur;patient satisfact;spinal cord;physic function"
1;180896;"sweden;diet;survey questionnair;parent;accelerometri;bodi composit;bodi composit;exercis;bodi mass index;crosssect studi;cardiorespiratori fit;adult;ministop trial;cell phone;male;physic fit;femal;child preschool;bodi mass index;human;parent selfefficaci;self efficaci"
111;849198;"gene regulatori network;fenofibr;polycyst ovari syndrom;endometri neoplasm;femal;human;molecular dock simul;medicin;scienc;comput biolog"
25;110380;"leukocyt mononuclear;child abus;matern inherit;pregnanc;mitochondria;mitochondria;childhood maltreat;energi metabol;infant;immun cell;young adult;intracellular densiti;adult;male;human;mother;femal;bioenerget"
242;911539;"ecolog network;algorithm;cscore;nodf;cooccurr;nested;effect size;ecolog;pvalu"
337;399040;"popul dynam;colon;miss data;occup;plant scienc;island;biomed life scienc;tree;likelihood;coleoptera;ecolog;anim;life scienc;spom;hydrologywat resourc;ecosystem"
246;647539;"archaeolog;plant macrofossil;earli holocen;climat chang;environment chang;earth environment scienc;anthropolog;biogeosci;star carr;paleontolog;lake flixton;mesolith;earth scienc"
419;834946;"metaanalysi;administr inhal;cardiovascular diseas;longact muscarin antagonist;risk assess;bronchodil agent;cardiovascular;human;muscarin antagonist;time factor;advers event;bronchodil;pulmonari diseas chronic obstruct;bronchodil;adrenerg beta receptor agonist;advers event;lung;longact muscarin antagonist;heart failur;protect factor;drug administr schedul;risk factor;metaanalysi;longact β agonist;treatment outcom;rc;diseas respiratori"
52;140479;"pollen theft;flower;linear model;spectral reflect;subalpin commun;color;princip compon analysi;speci specif;phylogeni;color differ;flower color;pollen color;pigment;conflict select;pollen"
68;223957;"physician;physician women;femal;human;career mobil;school medic;sex factor;survey questionnair;male;career choic;medicin;scienc"
68;913010;"medicin;career choic;school medic;career mobil;male;scienc;human;physician;survey questionnair;physician women;sex factor;femal"
101;197769;"plant leav;forest;carbon isotop;land use;nitrogen;varianc partit;tree;function trait;soil;borneo;rao q;anthropogen disturb;biodivers;ecosystem;nitrogen isotop;function divers;tropic climat;tropic rainforest;malaysia;carbon"
343;729131;"bacteria;miseq;ecolog;microbiolog;river;natur conserv;phosphoru;metagenom;commun function;phylogeni;life scienc;microbi ecolog;microbiota;biomed life scienc;geoecologynatur process;ecosystem;biodivers;freshwat;water qualitywat pollut;microbi commun;turbid;archaea"
21;146385;"nitric oxid;salin;biomed life scienc;chlorophyl;photosynthesi;life scienc;oxid stress;sodium chlorid;stress physiolog;cell signal;nitroprussid;sodium;ecolog;indoleacet acid;osmot pressur;signal transduct;lettuc;agricultur;ethylen;plant growth regul;zeatin;auxin;forestri;plant scienc"
202;743413;"econom loss;crop loss;best manag practic bmp;herbicid;weed manag"
175;107555;"femal;f protein human;adolesc;sialic acid;adult;factor viii;clearanc;glycosyl;human;child;glycan structur;glycosyl;recombin fviii sugar formul;crossov studi;age;middl age;halflif;polysaccharid;sucros;male;young adult"
446;221795;"oiligonucleotid;anim;nanoparticl;oligonucleotid;mice;ctla antigen;antineoplast agent immunolog;adjuv immunolog;neoplasm experiment;ctla protein mous;immunotherapi;nanoparticl;cancer;macrophag;inflamm;drug therapi combin;drug deliveri system;cell line;immunotherapi"
20;355384;"pseudarthrosi;clavicl;fractur ununit;femal;human;adolesc;fractur bone;fractur fixat intern;child"
215;711574;"mate success;biolog evolut;male;femal;genet fit;polygami;experiment evolut;monogami;adapt biolog;anim;sexual behavior anim;sexual conflict;drosophila melanogast;environment complex"
188;530379;"situat crisi commun theori;trust repair;crisi respons strategi;scct;chariti;crisi histori"
156;890455;"network resourc;job satisfact;microeconom;human geographi;china;supervisorsubordin guanxi;person power;social scienc;sociolog gener;qualiti life research;public health;ruralurban migrant"
80;937268;"social scienc;urban archaeolog;sc;archaeolog;australia;british;coloni"
16;91951;"lizard;femal;toe;island;anim;charact displac;anim distribut;speci invas;anoli carolinensi;predict;florida;interspecif competit;ecosystem;interfer;biolog evolut;repeat;behavior anim;habitat use;male;anoli sagrei;competit behavior"
119;26267;"femal;qualit research;selfmanag;famili;adult;frustrat;human;pulmonari rehabilit pr;pulmonari diseas chronic obstruct;pulmonari rehabilit;child;selfmanag;qualit research;rc;famili need;diseas respiratori;obstruct;male;pr;chronic"
211;155183;"nanostructur;r;taylor dispers analysi;nanomedicin;drug approv;medicin gener;unit state food drug administr;nanotechnolog;asymmetr flow fieldflow fraction;nanomedicin;human;nanotoxicolog;taylor dispers analysi;unit state;health;particl track analysi;tunabl resist puls sens;engin nanomateri"
172;605457;"hypovitaminosi d;miniment state examin;miniment state examin;rc;cognit dysfunct;vitamind insuffici;specialti intern medicin;hypovitaminosi d"
265;924205;"p uplift;subtrop savanna;soil;phosphoru;soil total p;landscap scale;spatial heterogen;tree;soil profil;wood;ecosystem;woodi encroach"
34;136671;"eselectin;cell surviv;anim;chemokin ccl;lipid;particl size;medicin gener;antiatherosclerosi;liposom;human;endotheli cell;drug synerg;cell death;ligand;r;atorvastatin calcium;atherosclerosi;combin therapi;mice knockout;static electr;atorvastatin calcium;interleukin;intercellular adhes molecule;target codeliveri;curcumin;curcumin;apolipoprotein e;inflamm;antiatherosclerosi;sele protein human;atorvastatin;target codeliveri;combin therapi"
102;429620;"medicin;covid;hospit;human;stroke;prognosi;scienc;risk factor"
8;409928;"brain;cell movement;focal adhes;phosphotransferas phosphat group acceptor;inositol hexakisphosph kinas;cell migrat;neuron;human;ip k;focal adhes;dendrit;hek cell;fak;cellular microenviron;cell adhes;cytoplasm dynein;dynein"
142;844759;"tax complianc;jordan;busi manag gener;busi ethic;manag;philosophi;tax evas;ethic;qualiti life research;educ"
91;890165;"human;covid;ethnic;qualit research;unit kingdom;postacut covid syndrom;minor group;medicin;scienc"
489;385422;"salttoler plant;tamarix chinensi;tamaricacea;transcriptom;salin;genom evolut;salin adapt;genom;genom assembl;ecosystem"
80;194999;"archaeolog;british;australia;social scienc;sc;coloni;urban archaeolog"
429;675567;"adult;femal;human;middl age;hallux valgu;survey questionnair;qualiti life;male"
290;921788;"rc;psychotrop drug;infecti parasit diseas;gut bacteria;antibiot drug resist"
139;19341;"ovv;circrna;cell prolifer;mir a p;ptc;il"
470;857720;"influenza vaccin;hemagglutin inhibit;hemagglutin inhibit test;proport hazard model;influenza;human;influenza human;adolesc;antibodi viral;influenza b viru;vaccin potenc;random control trial topic;vaccin inactiv;vaccin;child;correl protect"
461;283859;"soil scienc conserv;root architectur;root depth;allometri;plant physiolog;seedl strategi;plant scienc;biomed life scienc;life scienc;ecolog"
359;150311;"sc;atmospher scienc;drain renov;clay;limefilt ditch;aluminum silic;environment engineeringbiotechnolog;environ;soil;environ gener;environment manag;phosphoru;physic geographi;soil pollut;soil tillag;ecolog;hydrolog index;agricultur"
360;224562;"life histori trait;landscap respons;avian vision;forest;anim;indiana;function divers indic;perceptu model;forestri;multitroph;function trait;food chain;threedimension plot;cerambycida;popul densiti;coleoptera;map;predat;weevil;woodbor beetl"
104;766409;"formal inform institut;o;industri organ;microeconom;b;econom develop;entrepreneurship;busi manag;systemat literatur analysi;o;l;m;manag;institut approach;econom growth"
364;979143;"viral coinfect;sarscov;rc;sarscov;covid;covid;infecti parasit diseas;atyp bacteri coinfect"
224;910597;"mice inbr c bl;adapt physiolog;membran protein;ptprc protein mous;femal;leukocyt common antigen;autophagyrel protein;anim;immunolog;macrophag periton;receptor ccr;cancer;timd protein human;human;mice;ovarian neoplasm;tim protein mous;periton neoplasm;mice knockout;medicin;autophagi;rb cc protein mous;oxid stress;ccr protein mous"
421;795488;"ddit protein human;mutat;parkinson diseas;p btype atpas;mitochondria;fibroblast;atfs protein c elegan;eflornithin;activ transcript factor;anim;adenosin triphosphatas;atp a protein human;lysosom;antioxid;catp protein c elegan;transcript factor;polyamin;neurodegener;transcript factor chop;protontransloc atpas;atf protein human;polyamin transport;spermin;caenorhabd elegan;caenorhabd elegan protein;mitochondria;rotenon;oxid stress"
20;406726;"pseudarthrosi;fractur ununit;adolesc;child;human;fractur bone;femal;fractur fixat intern;clavicl"
452;243842;"delayedact prepar;polymer;hypoglycemia;glucagon;drug liber;anim;glucoserespons;hypoglycem agent;diabet mellitu type;transderm patch;human;mice;streptozocin;drug overdos;microneedl patch;drug compound;drug combin;diabet mellitu experiment;drug deliveri system;blood glucos;solubl;male;insulin deliveri;glucagon deliveri;insulin"
376;15116;"cell prolifer;femal;collagen type ii;microrna;adult;core bind factor alpha subunit;osteoarthr;cartilag articular;matrix metalloproteinas;realtim polymeras chain reaction;mir;human;runx protein human;blot western;aggrecan;col a protein human;age;middl age;apoptosi;osteoarthr knee;knee joint;mmp protein human;casecontrol studi;mirn microrna human;male;chondrocyt"
31;830172;"suppli chain;regul;corpor social respons;disclosur;qualiti life research;busi manag gener;philosophi;manag;educ;ethic;busi ethic"
32;454846;"speculum;reusabl;carbon footprint;dispos equip;steril;human;life cycl assess;carbon footprint;surgic instrument;reprocess;steril;dispos"
186;968331;"pandem;rural popul;new england;physic distanc;sarscov;vaccin;femal;human;covid;papillomaviru vaccin;patient accept health care;adolesc;male;public health;papillomaviru infect"
492;600600;"robot surgic procedur;neural network comput;clinic compet;csro;robot;sutur;cscv"
33;226104;"oxid stress;methotrex;diseas model anim;capsaicin;rat spraguedawley;antioxid;kidney;kidney diseas;male;inflamm mediat;anim;antiinflammatori agent"
356;820472;"flow;massbal;shear margin;sheet;qe;pattern;geolog;discharg;environment scienc;ge"
469;998094;"r;medicin gener;rnaseq;postsurg pain;genom;rnaseq;spinal cord dorsal horn;microglia"
314;446820;"pyrazin;antineoplast agent immunolog;progressionfre surviv;acalabrutinib;benzamid;age;femal;antineoplast combin chemotherapi protocol;human;leukemia lymphocyt chronic bcell;middl age;agammaglobulinaemia tyrosin kinas;obinutuzumab;male;antibodi monoclon human;chlorambucil;age"
435;731076;"clip;surgic indic;carotidoculomotor membran;intracrani aneurysm;human;postop complic;retrospect studi;paraclinoid aneurysm;extradur anterior clinoidectomi;distal dural ring;visual impair;vision disord"
171;712585;"macaca mulatta;skull;biolog evolut;parturit;geometr morphometr;fetu;femal;hominida;human;pelvi;pelvi;anthropolog physic;pregnanc;anim;skull;cephalopelv disproport;obstetr dilemma;deliveri obstetr"
45;551223;"ecolog;life scienc;soil respir compon;nitrogen deposit;plant physiolog;soil scienc conserv;rhizospher respir;biomed life scienc;plant scienc;heterotroph respir"
443;178324;"age;femal;china;human;crosssect studi;obes;cognit dysfunct;bodi weight measur;risk factor;medicin;scienc;male"
33;16439;"antioxid;antiinflammatori agent;inflamm mediat;kidney diseas;kidney;methotrex;capsaicin;diseas model anim;male;anim;oxid stress;rat spraguedawley"
45;199044;"soil scienc conserv;heterotroph respir;nitrogen deposit;soil respir compon;rhizospher respir;plant physiolog;plant scienc;biomed life scienc;life scienc;ecolog"
225;511807;"therapeut pharmacolog;vitro vivo;lovastatin;plga;rm;microspher"
102;392734;"prognosi;human;covid;stroke;hospit;risk factor;medicin;scienc"
25;740717;"adult;matern inherit;energi metabol;infant;bioenerget;femal;human;mitochondria;leukocyt mononuclear;mother;mitochondria;pregnanc;child abus;male;immun cell;intracellular densiti;young adult;childhood maltreat"
453;910174;"aldehyd dehydrogenas;medulloblastoma;neoplast stem cell;cell cycl;disulfiram;cell prolifer;brain neoplasm;anim;copper;apoptosi;medicin;scienc"
288;622701;"obstruct sleep apnea;screen;diagnost;sensit;specif"
426;765924;"adult;cancer epidemiolog;sugarsweeten beverag;colorect cancer;femal;prospect studi;human;dietari colon cancer;sugarsweeten beverag;adolesc;survey questionnair;unit state;earlyonset colorect cancer;colorect neoplasm;gastrointestin cancer"
104;442288;"o;microeconom;o;manag;entrepreneurship;formal inform institut;b;m;institut approach;econom develop;industri organ;econom growth;systemat literatur analysi;l;busi manag"
5;883534;"metformin;hepg;glycolysi;liver cancer;nrf"
